source,target,weight,timestamp
user58,user93,3,2025-04-14T04:07:28.889732
user58,user94,4,2024-11-08T04:07:28.889739
user58,user100,3,2024-10-09T04:07:28.889743
user58,user101,5,2024-12-15T04:07:28.889745
user58,user105,5,2024-04-27T04:07:28.889748
user58,user128,1,2024-05-18T04:07:28.889752
user58,user159,2,2024-10-14T04:07:28.889755
user59,user54,1,2024-06-13T04:07:28.889757
user59,user58,3,2025-01-07T04:07:28.889760
user59,user62,4,2024-12-29T04:07:28.889763
user59,user65,5,2024-04-29T04:07:28.889765
user59,user69,5,2024-11-27T04:07:28.889768
user59,user71,5,2024-05-22T04:07:28.889771
user59,user72,3,2024-06-05T04:07:28.889774
user59,user77,5,2024-05-10T04:07:28.889776
user59,user80,4,2024-08-28T04:07:28.889779
user59,user83,4,2024-10-20T04:07:28.889781
user59,user84,4,2025-03-10T04:07:28.889784
user59,user86,3,2024-06-16T04:07:28.889786
user59,user93,3,2024-11-06T04:07:28.889789
user59,user94,3,2024-05-18T04:07:28.889791
user59,user95,4,2024-08-14T04:07:28.889794
user59,user97,3,2025-03-31T04:07:28.889796
user59,user99,4,2024-12-21T04:07:28.889800
user59,user100,5,2024-05-18T04:07:28.889803
user59,user103,3,2024-07-11T04:07:28.889805
user59,user169,1,2024-10-23T04:07:28.889808
user60,user28,1,2024-04-22T04:07:28.889811
user60,user57,4,2024-06-24T04:07:28.889813
user60,user65,3,2024-09-13T04:07:28.889816
user60,user67,3,2025-01-08T04:07:28.889818
user60,user71,5,2025-04-04T04:07:28.889821
user60,user77,4,2024-11-24T04:07:28.889823
user60,user78,4,2025-02-13T04:07:28.889826
user60,user79,3,2024-11-07T04:07:28.889828
user60,user86,4,2024-07-11T04:07:28.889830
user60,user90,4,2024-08-29T04:07:28.889833
user60,user96,3,2024-12-15T04:07:28.889837
user60,user98,5,2025-03-22T04:07:28.889839
user60,user99,5,2024-05-10T04:07:28.889842
user60,user132,2,2024-05-31T04:07:28.889846
user61,user66,4,2025-02-03T04:07:28.889849
user61,user68,4,2024-05-06T04:07:28.889851
user61,user69,4,2024-06-19T04:07:28.889854
user61,user72,3,2024-12-22T04:07:28.889856
user61,user75,5,2024-12-13T04:07:28.889864
user61,user76,5,2024-05-31T04:07:28.889867
user61,user83,3,2024-09-04T04:07:28.889869
user61,user87,5,2025-03-19T04:07:28.889872
user61,user90,3,2025-01-31T04:07:28.889874
user61,user92,4,2025-04-20T04:07:28.889877
user61,user96,3,2025-03-21T04:07:28.889879
user61,user98,3,2025-02-02T04:07:28.889881
user61,user103,3,2024-10-20T04:07:28.889884
user62,user61,4,2025-03-31T04:07:28.889887
user62,user66,3,2024-08-01T04:07:28.889889
user62,user68,5,2024-10-18T04:07:28.889892
user62,user70,3,2024-12-21T04:07:28.889894
user62,user74,5,2024-08-21T04:07:28.889897
user62,user81,5,2024-04-22T04:07:28.889899
user62,user91,4,2024-05-01T04:07:28.889901
user62,user93,5,2024-10-22T04:07:28.889904
user62,user94,5,2024-12-02T04:07:28.889906
user62,user100,3,2024-09-10T04:07:28.889909
user62,user101,3,2024-09-15T04:07:28.889911
user62,user105,5,2024-06-08T04:07:28.889914
user62,user150,1,2024-11-10T04:07:28.889916
user63,user12,1,2024-06-03T04:07:28.889919
user63,user56,5,2024-08-15T04:07:28.889922
user63,user60,4,2024-09-26T04:07:28.889925
user63,user68,4,2024-04-29T04:07:28.889928
user63,user69,3,2024-09-26T04:07:28.889930
user63,user72,3,2024-10-03T04:07:28.889933
user63,user75,4,2024-06-02T04:07:28.889936
user63,user77,4,2025-02-06T04:07:28.889939
user63,user79,3,2024-05-14T04:07:28.889942
user63,user81,3,2024-10-22T04:07:28.889944
user63,user83,3,2024-05-12T04:07:28.889947
user63,user86,4,2025-02-08T04:07:28.889949
user63,user94,4,2024-10-25T04:07:28.889952
user63,user95,4,2025-02-16T04:07:28.889954
user63,user100,3,2024-08-23T04:07:28.889957
user63,user101,5,2024-12-31T04:07:28.889960
user63,user102,5,2024-04-25T04:07:28.889963
user63,user104,4,2024-07-18T04:07:28.889966
user64,user6,2,2024-12-13T04:07:28.889968
user64,user57,5,2024-12-12T04:07:28.889971
user64,user69,5,2025-02-18T04:07:28.889974
user64,user71,5,2024-06-25T04:07:28.889976
user64,user73,5,2025-02-06T04:07:28.889978
user64,user82,3,2024-09-23T04:07:28.889981
user64,user86,5,2025-04-05T04:07:28.889984
user64,user87,4,2024-09-24T04:07:28.889987
user64,user88,4,2024-11-16T04:07:28.889989
user64,user95,4,2024-07-02T04:07:28.889992
user64,user99,3,2025-02-21T04:07:28.889995
user64,user100,4,2024-08-28T04:07:28.889997
user64,user102,3,2024-05-08T04:07:28.890000
user64,user104,3,2024-08-01T04:07:28.890002
user64,user187,1,2024-11-06T04:07:28.890005
user65,user4,1,2024-11-12T04:07:28.890007
user65,user32,2,2024-12-30T04:07:28.890012
user65,user58,5,2024-06-07T04:07:28.890014
user65,user60,4,2024-05-14T04:07:28.890017
user65,user62,3,2024-11-30T04:07:28.890019
user65,user70,4,2024-12-07T04:07:28.890022
user65,user71,3,2024-08-24T04:07:28.890024
user65,user78,3,2024-11-03T04:07:28.890027
user65,user80,4,2024-07-06T04:07:28.890029
user65,user81,3,2024-10-04T04:07:28.890033
user65,user92,5,2024-06-08T04:07:28.890036
user65,user93,5,2025-02-22T04:07:28.890038
user65,user96,3,2025-04-02T04:07:28.890041
user65,user97,5,2024-11-15T04:07:28.890043
user65,user99,5,2025-01-01T04:07:28.890045
user65,user141,1,2025-01-20T04:07:28.890048
user65,user155,1,2025-03-21T04:07:28.890051
user65,user160,2,2024-09-29T04:07:28.890053
user65,user197,2,2024-07-01T04:07:28.890061
user66,user18,1,2024-12-17T04:07:28.890064
user66,user56,3,2024-11-24T04:07:28.890067
user66,user60,5,2024-09-24T04:07:28.890070
user66,user67,4,2024-09-01T04:07:28.890072
user66,user68,5,2024-11-20T04:07:28.890074
user66,user74,5,2024-06-12T04:07:28.890078
user66,user76,5,2024-10-04T04:07:28.890082
user66,user78,5,2024-07-22T04:07:28.890085
user66,user79,4,2024-06-09T04:07:28.890087
user66,user80,4,2024-04-27T04:07:28.890090
user66,user84,4,2024-12-04T04:07:28.890092
user66,user85,4,2024-05-06T04:07:28.890095
user66,user88,5,2024-12-22T04:07:28.890097
user66,user90,3,2024-05-10T04:07:28.890101
user66,user91,4,2024-06-28T04:07:28.890104
user66,user92,4,2024-11-18T04:07:28.890106
user66,user93,4,2024-10-24T04:07:28.890109
user66,user94,3,2024-11-27T04:07:28.890111
user66,user100,5,2025-01-15T04:07:28.890114
user66,user102,5,2025-03-23T04:07:28.890116
user67,user2,1,2025-03-05T04:07:28.890119
user67,user44,1,2024-12-24T04:07:28.890122
user67,user59,3,2025-03-07T04:07:28.890124
user67,user60,4,2024-08-19T04:07:28.890127
user67,user63,3,2025-03-31T04:07:28.890129
user67,user64,5,2025-04-11T04:07:28.890132
user67,user71,4,2024-12-30T04:07:28.890134
user67,user75,4,2025-02-23T04:07:28.890136
user67,user78,3,2025-01-07T04:07:28.890139
user67,user79,5,2024-05-06T04:07:28.890141
user67,user89,4,2024-11-10T04:07:28.890144
user67,user91,4,2025-04-13T04:07:28.890146
user67,user93,3,2025-04-02T04:07:28.890149
user67,user96,4,2025-02-07T04:07:28.890151
user67,user99,4,2024-06-08T04:07:28.890153
user67,user101,4,2024-11-24T04:07:28.890156
user67,user103,5,2024-09-24T04:07:28.890158
user67,user176,2,2024-05-21T04:07:28.890161
user68,user58,5,2024-07-04T04:07:28.890164
user68,user60,3,2024-08-02T04:07:28.890166
user68,user62,4,2025-01-03T04:07:28.890169
user68,user66,5,2024-12-06T04:07:28.890171
user68,user70,3,2024-06-04T04:07:28.890174
user68,user75,3,2025-01-31T04:07:28.890176
user68,user77,4,2025-01-03T04:07:28.890179
user68,user79,4,2024-06-30T04:07:28.890183
user68,user80,4,2025-01-23T04:07:28.890185
user68,user83,3,2024-07-04T04:07:28.890188
user68,user85,4,2025-03-21T04:07:28.890190
user68,user86,3,2024-08-19T04:07:28.890194
user68,user89,4,2025-02-05T04:07:28.890197
user68,user94,4,2024-12-23T04:07:28.890199
user68,user99,5,2024-07-31T04:07:28.890202
user68,user101,3,2024-08-08T04:07:28.890205
user68,user102,5,2024-09-19T04:07:28.890208
user68,user104,3,2024-05-30T04:07:28.890211
user69,user56,4,2024-05-20T04:07:28.890215
user69,user61,5,2025-02-10T04:07:28.890217
user69,user62,3,2025-03-02T04:07:28.890220
user69,user65,5,2024-07-16T04:07:28.890222
user69,user68,4,2024-09-01T04:07:28.890226
user69,user73,3,2024-07-16T04:07:28.890228
user69,user74,4,2024-05-27T04:07:28.890231
user69,user77,4,2024-05-22T04:07:28.890234
user69,user83,5,2025-04-03T04:07:28.890236
user69,user85,4,2025-03-18T04:07:28.890238
user69,user87,5,2024-10-26T04:07:28.890241
user69,user91,3,2025-01-30T04:07:28.890243
user69,user92,3,2024-04-27T04:07:28.890246
user69,user95,3,2025-02-23T04:07:28.890248
user69,user96,3,2024-07-18T04:07:28.890251
user69,user99,4,2024-08-18T04:07:28.890253
user69,user103,3,2024-09-27T04:07:28.890256
user69,user190,2,2025-01-14T04:07:28.890258
user70,user5,1,2025-01-15T04:07:28.890261
user70,user20,2,2025-03-26T04:07:28.890263
user70,user62,4,2025-03-24T04:07:28.890266
user70,user64,4,2025-01-01T04:07:28.890270
user70,user65,5,2024-10-08T04:07:28.890272
user70,user66,5,2025-03-03T04:07:28.890275
user70,user68,4,2025-01-12T04:07:28.890277
user70,user69,3,2025-04-02T04:07:28.890280
user70,user73,5,2024-05-04T04:07:28.890282
user70,user80,5,2024-10-09T04:07:28.890285
user70,user84,4,2024-10-03T04:07:28.890287
user70,user86,5,2024-09-13T04:07:28.890290
user70,user88,3,2024-05-30T04:07:28.890292
user70,user90,3,2024-07-29T04:07:28.890295
user70,user92,4,2025-01-29T04:07:28.890297
user70,user96,5,2024-11-20T04:07:28.890300
user70,user101,3,2024-06-13T04:07:28.890302
user70,user105,4,2025-04-12T04:07:28.890306
user70,user168,2,2025-01-31T04:07:28.890309
user71,user47,2,2024-06-27T04:07:28.890311
user71,user56,3,2025-04-19T04:07:28.890314
user71,user57,3,2025-01-11T04:07:28.890316
user71,user66,4,2024-08-05T04:07:28.890319
user71,user73,5,2025-02-08T04:07:28.890322
user71,user77,5,2024-12-06T04:07:28.890324
user71,user80,3,2024-08-31T04:07:28.890326
user71,user82,3,2024-10-11T04:07:28.890329
user71,user83,4,2024-06-11T04:07:28.890331
user71,user85,4,2024-07-03T04:07:28.890334
user71,user90,4,2024-08-31T04:07:28.890337
user71,user92,4,2024-05-17T04:07:28.890339
user71,user97,4,2024-12-11T04:07:28.890341
user71,user99,4,2024-06-07T04:07:28.890344
user71,user100,3,2025-04-05T04:07:28.890346
user72,user58,5,2024-12-19T04:07:28.890350
user72,user59,5,2025-01-13T04:07:28.890355
user72,user62,4,2024-07-20T04:07:28.890357
user72,user63,4,2024-06-23T04:07:28.890360
user72,user69,5,2024-08-02T04:07:28.890362
user72,user71,3,2025-02-24T04:07:28.890365
user72,user82,5,2024-11-23T04:07:28.890367
user72,user83,3,2024-06-20T04:07:28.890375
user72,user85,4,2025-02-14T04:07:28.890378
user72,user89,5,2025-04-03T04:07:28.890382
user72,user91,3,2024-09-14T04:07:28.890385
user72,user97,5,2024-07-23T04:07:28.890388
user72,user99,4,2024-05-29T04:07:28.890390
user72,user100,3,2024-08-04T04:07:28.890393
user73,user48,1,2024-10-18T04:07:28.890396
user73,user61,5,2024-05-24T04:07:28.890398
user73,user65,5,2025-01-02T04:07:28.890401
user73,user66,4,2024-06-09T04:07:28.890403
user73,user69,5,2024-12-19T04:07:28.890406
user73,user77,4,2024-05-20T04:07:28.890408
user73,user89,3,2024-05-01T04:07:28.890411
user73,user90,3,2024-10-23T04:07:28.890413
user73,user91,5,2024-05-14T04:07:28.890416
user73,user94,3,2025-03-06T04:07:28.890418
user73,user95,4,2025-02-19T04:07:28.890421
user73,user98,5,2024-07-24T04:07:28.890426
user73,user102,4,2025-02-21T04:07:28.890428
user73,user105,3,2024-06-21T04:07:28.890431
user73,user124,2,2024-11-14T04:07:28.890433
user73,user154,2,2025-03-17T04:07:28.890436
user74,user68,5,2025-03-18T04:07:28.890439
user74,user70,3,2025-02-24T04:07:28.890441
user74,user72,3,2025-04-11T04:07:28.890445
user74,user73,5,2024-06-29T04:07:28.890448
user74,user75,4,2024-11-03T04:07:28.890450
user74,user76,4,2024-11-02T04:07:28.890453
user74,user78,4,2025-04-19T04:07:28.890455
user74,user79,4,2024-10-27T04:07:28.890458
user74,user85,4,2024-10-12T04:07:28.890460
user74,user86,4,2024-06-14T04:07:28.890463
user74,user87,5,2025-03-17T04:07:28.890465
user74,user89,4,2025-01-28T04:07:28.890468
user74,user103,3,2024-10-14T04:07:28.890471
user75,user56,3,2024-12-08T04:07:28.890473
user75,user59,3,2024-11-23T04:07:28.890476
user75,user60,4,2024-10-07T04:07:28.890478
user75,user64,5,2025-03-04T04:07:28.890481
user75,user70,4,2025-01-31T04:07:28.890483
user75,user74,5,2025-04-19T04:07:28.890486
user75,user76,4,2024-05-29T04:07:28.890488
user75,user82,4,2024-08-22T04:07:28.890492
user75,user83,5,2024-10-20T04:07:28.890495
user75,user87,3,2025-02-17T04:07:28.890498
user75,user88,5,2025-01-15T04:07:28.890501
user75,user92,3,2024-08-12T04:07:28.890504
user75,user97,4,2024-12-26T04:07:28.890506
user75,user174,1,2024-09-12T04:07:28.890508
user75,user192,2,2024-05-24T04:07:28.890511
user76,user27,2,2024-04-30T04:07:28.890514
user76,user60,5,2024-09-20T04:07:28.890516
user76,user65,4,2024-07-22T04:07:28.890519
user76,user66,4,2025-02-07T04:07:28.890521
user76,user67,5,2025-01-13T04:07:28.890524
user76,user68,4,2025-02-28T04:07:28.890526
user76,user71,3,2024-08-27T04:07:28.890530
user76,user73,4,2025-02-12T04:07:28.890533
user76,user74,5,2024-11-24T04:07:28.890535
user76,user77,5,2024-10-08T04:07:28.890538
user76,user87,5,2024-04-26T04:07:28.890541
user76,user89,3,2024-12-10T04:07:28.890544
user76,user90,3,2024-12-31T04:07:28.890547
user76,user92,3,2024-08-15T04:07:28.890549
user76,user93,5,2024-12-12T04:07:28.890551
user76,user94,3,2024-11-04T04:07:28.890555
user76,user96,5,2024-08-10T04:07:28.890558
user76,user100,4,2024-05-29T04:07:28.890560
user76,user102,4,2024-07-05T04:07:28.890563
user76,user104,5,2024-09-02T04:07:28.890565
user76,user105,5,2024-08-24T04:07:28.890568
user76,user192,2,2024-06-19T04:07:28.890570
user77,user32,2,2024-08-06T04:07:28.890573
user77,user58,4,2024-12-29T04:07:28.890576
user77,user63,5,2024-09-22T04:07:28.890578
user77,user66,5,2024-08-19T04:07:28.890581
user77,user67,4,2024-10-24T04:07:28.890583
user77,user68,5,2024-10-03T04:07:28.890586
user77,user72,4,2024-05-08T04:07:28.890588
user77,user74,5,2024-12-10T04:07:28.890591
user77,user83,4,2024-11-14T04:07:28.890593
user77,user89,5,2024-10-23T04:07:28.890595
user77,user95,4,2024-04-27T04:07:28.890598
user77,user97,4,2024-09-02T04:07:28.890600
user77,user99,4,2024-12-03T04:07:28.890603
user77,user103,5,2025-04-05T04:07:28.890605
user78,user61,3,2025-04-04T04:07:28.890608
user78,user62,4,2025-03-26T04:07:28.890611
user78,user64,4,2025-03-06T04:07:28.890615
user78,user68,5,2024-08-23T04:07:28.890617
user78,user69,3,2024-05-15T04:07:28.890619
user78,user74,4,2025-04-08T04:07:28.890622
user78,user80,5,2024-12-20T04:07:28.890625
user78,user84,3,2024-04-28T04:07:28.890628
user78,user86,3,2024-09-02T04:07:28.890631
user78,user87,3,2025-04-07T04:07:28.890633
user78,user89,4,2024-06-23T04:07:28.890636
user78,user90,5,2024-06-20T04:07:28.890638
user78,user91,5,2024-12-22T04:07:28.890641
user78,user94,4,2025-01-06T04:07:28.890643
user78,user97,3,2024-12-06T04:07:28.890646
user78,user103,4,2025-01-18T04:07:28.890648
user78,user105,3,2024-12-28T04:07:28.890651
user79,user34,1,2024-07-29T04:07:28.890655
user79,user61,4,2025-03-25T04:07:28.890658
user79,user62,4,2024-10-08T04:07:28.890660
user79,user63,4,2024-07-14T04:07:28.890663
user79,user65,3,2025-01-14T04:07:28.890666
user79,user75,5,2024-08-16T04:07:28.890668
user79,user76,4,2024-08-04T04:07:28.890671
user79,user78,5,2024-10-31T04:07:28.890673
user79,user80,5,2024-05-01T04:07:28.890676
user79,user84,5,2024-08-09T04:07:28.890678
user79,user86,5,2025-02-03T04:07:28.890681
user79,user91,5,2024-07-17T04:07:28.890683
user79,user92,4,2024-07-05T04:07:28.890691
user79,user93,3,2024-11-27T04:07:28.890694
user79,user94,5,2024-07-19T04:07:28.890697
user79,user97,4,2024-09-03T04:07:28.890699
user79,user98,5,2024-11-03T04:07:28.890702
user79,user143,2,2025-02-14T04:07:28.890706
user80,user59,4,2025-01-23T04:07:28.890709
user80,user60,3,2024-12-04T04:07:28.890717
user80,user62,3,2024-08-31T04:07:28.890720
user80,user63,5,2024-08-27T04:07:28.890722
user80,user66,3,2025-03-30T04:07:28.890725
user80,user67,3,2024-06-10T04:07:28.890727
user80,user69,5,2024-10-19T04:07:28.890730
user80,user70,5,2025-03-15T04:07:28.890732
user80,user75,4,2025-01-19T04:07:28.890737
user80,user89,5,2024-07-21T04:07:28.890739
user80,user90,5,2024-07-22T04:07:28.890742
user80,user94,4,2025-01-06T04:07:28.890744
user80,user122,2,2025-03-23T04:07:28.890747
user80,user160,1,2025-03-19T04:07:28.890749
user81,user12,2,2024-05-15T04:07:28.890752
user81,user56,3,2024-09-25T04:07:28.890755
user81,user57,4,2024-11-16T04:07:28.890757
user81,user69,3,2025-01-16T04:07:28.890760
user81,user72,3,2024-11-01T04:07:28.890762
user81,user73,5,2024-09-26T04:07:28.890764
user81,user77,5,2025-01-14T04:07:28.890767
user81,user79,3,2024-11-24T04:07:28.890770
user81,user83,5,2025-04-13T04:07:28.890772
user81,user84,5,2025-01-20T04:07:28.890779
user81,user91,5,2024-07-30T04:07:28.890783
user81,user92,5,2024-06-30T04:07:28.890786
user81,user95,5,2024-06-22T04:07:28.890789
user81,user96,5,2025-01-17T04:07:28.890791
user81,user105,4,2024-05-07T04:07:28.890794
user81,user149,1,2024-07-24T04:07:28.890796
user81,user194,2,2024-10-05T04:07:28.890803
user82,user57,4,2024-06-16T04:07:28.890806
user82,user60,3,2024-11-07T04:07:28.890809
user82,user62,3,2024-05-23T04:07:28.890811
user82,user65,5,2025-04-09T04:07:28.890814
user82,user70,3,2025-02-14T04:07:28.890817
user82,user74,3,2024-09-07T04:07:28.890820
user82,user76,4,2024-08-28T04:07:28.890823
user82,user78,4,2024-05-05T04:07:28.890825
user82,user83,4,2024-12-30T04:07:28.890828
user82,user86,4,2024-10-03T04:07:28.890830
user82,user89,3,2025-03-23T04:07:28.890833
user82,user92,4,2025-02-09T04:07:28.890835
user82,user94,4,2025-01-01T04:07:28.890838
user82,user101,4,2024-09-06T04:07:28.890840
user82,user102,4,2024-08-23T04:07:28.890842
user82,user104,5,2025-02-28T04:07:28.890845
user83,user65,5,2024-07-16T04:07:28.890848
user83,user66,4,2024-06-29T04:07:28.890851
user83,user68,4,2025-03-08T04:07:28.890853
user83,user69,4,2024-10-04T04:07:28.890856
user83,user74,5,2024-06-27T04:07:28.890858
user83,user80,3,2025-03-10T04:07:28.890861
user83,user81,4,2024-11-04T04:07:28.890863
user83,user84,3,2025-01-10T04:07:28.890865
user83,user85,3,2024-06-01T04:07:28.890868
user83,user89,4,2024-04-22T04:07:28.890870
user83,user90,5,2024-07-15T04:07:28.890873
user83,user91,5,2025-03-09T04:07:28.890876
user83,user95,4,2025-02-18T04:07:28.890878
user83,user100,4,2025-04-17T04:07:28.890881
user83,user103,3,2024-10-23T04:07:28.890883
user83,user112,2,2024-12-15T04:07:28.890890
user83,user159,1,2025-01-07T04:07:28.890892
user83,user192,2,2025-01-11T04:07:28.890895
user84,user57,4,2024-05-22T04:07:28.890898
user84,user58,5,2024-10-19T04:07:28.890903
user84,user59,4,2024-10-31T04:07:28.890906
user84,user69,5,2024-11-27T04:07:28.890908
user84,user80,5,2024-08-12T04:07:28.890911
user84,user81,3,2024-04-30T04:07:28.890913
user84,user89,3,2024-05-07T04:07:28.890920
user84,user95,5,2024-05-20T04:07:28.890923
user84,user96,5,2024-08-03T04:07:28.890926
user84,user103,4,2024-07-27T04:07:28.890928
user84,user104,3,2025-02-15T04:07:28.890935
user84,user105,5,2024-10-14T04:07:28.890938
user85,user58,5,2025-02-01T04:07:28.890941
user85,user60,5,2025-03-11T04:07:28.890943
user85,user62,3,2025-01-20T04:07:28.890946
user85,user64,4,2025-02-26T04:07:28.890948
user85,user66,4,2024-07-25T04:07:28.890951
user85,user70,3,2025-02-23T04:07:28.890953
user85,user72,5,2024-11-29T04:07:28.890956
user85,user79,3,2025-01-04T04:07:28.890958
user85,user83,4,2024-09-14T04:07:28.890961
user85,user84,5,2024-06-17T04:07:28.890963
user85,user88,3,2025-01-20T04:07:28.890966
user85,user97,3,2025-04-01T04:07:28.890968
user85,user98,5,2024-08-10T04:07:28.890971
user85,user102,5,2025-02-07T04:07:28.890973
user85,user157,2,2024-04-24T04:07:28.890976
user85,user188,2,2024-08-09T04:07:28.890978
user86,user37,2,2024-11-08T04:07:28.890981
user86,user58,5,2025-03-15T04:07:28.890986
user86,user65,3,2024-11-21T04:07:28.890989
user86,user69,4,2024-07-10T04:07:28.890991
user86,user71,5,2024-08-19T04:07:28.890994
user86,user72,4,2024-09-21T04:07:28.890996
user86,user76,4,2024-11-01T04:07:28.890999
user86,user77,3,2024-07-02T04:07:28.891001
user86,user83,5,2025-01-01T04:07:28.891004
user86,user89,3,2024-07-10T04:07:28.891006
user86,user90,4,2025-04-11T04:07:28.891009
user86,user96,3,2024-07-29T04:07:28.891011
user86,user105,5,2024-04-30T04:07:28.891014
user87,user55,1,2024-12-24T04:07:28.891016
user87,user57,3,2024-10-26T04:07:28.891019
user87,user62,4,2024-08-31T04:07:28.891027
user87,user63,4,2024-05-12T04:07:28.891032
user87,user69,4,2025-02-20T04:07:28.891035
user87,user74,5,2024-10-31T04:07:28.891037
user87,user75,4,2024-09-06T04:07:28.891040
user87,user79,3,2024-07-29T04:07:28.891042
user87,user80,4,2025-02-05T04:07:28.891045
user87,user81,3,2024-04-27T04:07:28.891047
user87,user83,3,2024-05-15T04:07:28.891050
user87,user89,5,2024-08-09T04:07:28.891052
user87,user90,3,2025-03-16T04:07:28.891055
user87,user91,4,2025-04-16T04:07:28.891057
user87,user94,3,2024-10-29T04:07:28.891060
user87,user97,3,2024-12-09T04:07:28.891062
user87,user103,4,2025-01-15T04:07:28.891064
user87,user104,5,2025-01-11T04:07:28.891067
user87,user105,5,2024-09-12T04:07:28.891069
user87,user144,1,2024-11-04T04:07:28.891073
user87,user158,1,2024-05-30T04:07:28.891078
user88,user58,5,2024-10-24T04:07:28.891081
user88,user63,4,2025-01-18T04:07:28.891083
user88,user64,5,2024-10-26T04:07:28.891086
user88,user68,3,2025-02-11T04:07:28.891088
user88,user70,4,2024-12-09T04:07:28.891091
user88,user71,3,2025-01-21T04:07:28.891093
user88,user73,5,2024-04-23T04:07:28.891096
user88,user74,5,2025-02-25T04:07:28.891098
user88,user77,3,2024-05-13T04:07:28.891103
user88,user82,3,2024-12-10T04:07:28.891106
user88,user85,4,2025-01-06T04:07:28.891108
user88,user86,3,2025-01-21T04:07:28.891111
user88,user89,4,2025-02-17T04:07:28.891113
user88,user92,3,2025-02-24T04:07:28.891116
user88,user97,3,2024-05-05T04:07:28.891118
user88,user100,5,2025-03-27T04:07:28.891121
user88,user188,1,2024-07-15T04:07:28.891123
user89,user57,3,2025-03-22T04:07:28.891126
user89,user58,5,2024-06-19T04:07:28.891129
user89,user60,4,2025-03-06T04:07:28.891131
user89,user62,5,2024-12-29T04:07:28.891134
user89,user66,3,2024-12-15T04:07:28.891136
user89,user69,4,2024-07-10T04:07:28.891138
user89,user70,5,2025-02-21T04:07:28.891141
user89,user71,5,2024-11-02T04:07:28.891143
user89,user75,4,2024-12-29T04:07:28.891148
user89,user79,4,2024-07-25T04:07:28.891151
user89,user83,3,2025-01-26T04:07:28.891153
user89,user103,3,2024-08-07T04:07:28.891156
user90,user59,5,2024-12-11T04:07:28.891159
user90,user63,5,2024-11-06T04:07:28.891163
user90,user64,4,2024-06-18T04:07:28.891166
user90,user67,3,2024-09-15T04:07:28.891168
user90,user69,4,2024-10-01T04:07:28.891171
user90,user75,3,2025-01-11T04:07:28.891173
user90,user78,5,2024-10-26T04:07:28.891176
user90,user84,3,2024-06-04T04:07:28.891183
user90,user85,4,2025-01-09T04:07:28.891186
user90,user87,5,2025-04-11T04:07:28.891189
user90,user88,4,2025-01-04T04:07:28.891191
user90,user91,4,2024-10-30T04:07:28.891194
user90,user98,4,2024-05-26T04:07:28.891196
user90,user99,4,2024-08-07T04:07:28.891199
user90,user103,3,2024-11-07T04:07:28.891201
user91,user56,3,2024-09-14T04:07:28.891204
user91,user62,5,2024-10-26T04:07:28.891207
user91,user66,5,2024-10-08T04:07:28.891209
user91,user68,4,2025-04-09T04:07:28.891211
user91,user70,4,2025-04-13T04:07:28.891214
user91,user73,5,2024-07-26T04:07:28.891218
user91,user81,3,2024-11-10T04:07:28.891220
user91,user82,5,2025-03-20T04:07:28.891223
user91,user85,3,2024-05-31T04:07:28.891225
user91,user95,5,2024-09-11T04:07:28.891228
user91,user97,5,2025-01-20T04:07:28.891230
user91,user99,5,2024-08-26T04:07:28.891233
user91,user133,2,2024-08-13T04:07:28.891235
user92,user16,1,2024-11-29T04:07:28.891238
user92,user60,5,2024-10-28T04:07:28.891241
user92,user65,4,2024-09-16T04:07:28.891243
user92,user68,5,2024-05-03T04:07:28.891246
user92,user71,4,2024-07-23T04:07:28.891248
user92,user72,3,2024-11-15T04:07:28.891252
user92,user74,5,2024-09-10T04:07:28.891254
user92,user77,4,2025-01-04T04:07:28.891257
user92,user84,3,2024-08-04T04:07:28.891259
user92,user86,4,2024-11-13T04:07:28.891262
user92,user89,4,2024-08-30T04:07:28.891266
user92,user90,5,2024-05-25T04:07:28.891268
user92,user91,4,2025-01-22T04:07:28.891271
user92,user95,4,2024-09-25T04:07:28.891273
user92,user97,3,2024-10-06T04:07:28.891275
user92,user100,3,2024-12-27T04:07:28.891279
user92,user102,3,2025-02-19T04:07:28.891282
user93,user56,3,2024-05-28T04:07:28.891284
user93,user59,4,2024-06-07T04:07:28.891287
user93,user64,4,2024-06-20T04:07:28.891290
user93,user65,5,2024-05-31T04:07:28.891292
user93,user66,5,2024-09-03T04:07:28.891295
user93,user68,5,2024-06-14T04:07:28.891297
user93,user73,4,2025-02-27T04:07:28.891300
user93,user75,3,2024-06-25T04:07:28.891302
user93,user78,3,2024-05-22T04:07:28.891305
user93,user83,4,2024-07-04T04:07:28.891307
user93,user89,5,2024-11-19T04:07:28.891310
user93,user90,3,2024-05-08T04:07:28.891312
user93,user94,4,2024-10-24T04:07:28.891315
user93,user97,3,2025-04-19T04:07:28.891317
user93,user99,4,2025-03-06T04:07:28.891320
user93,user100,4,2024-09-23T04:07:28.891322
user93,user102,3,2024-11-21T04:07:28.891324
user93,user136,1,2024-07-10T04:07:28.891327
user93,user121,2,2025-02-25T04:07:28.891329
user94,user56,5,2025-01-21T04:07:28.891332
user94,user59,4,2024-09-05T04:07:28.891336
user94,user61,5,2024-07-27T04:07:28.891339
user94,user62,3,2025-03-27T04:07:28.891341
user94,user64,4,2024-05-20T04:07:28.891353
user94,user68,4,2025-03-01T04:07:28.891356
